audio_file	sentence	original_sentence	spanish_sentence	lid_tokens	split	speaker
speaker1_Tetel_Narr_RET846_2022-06-11_1838300.0-1840016.0.wav	amo quipiya miac habitante	amo ki pia miak habitante	no tiene muchos habitantes	amo//nhi quipiya//nhi miac//nhi habitante//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1840433.0-1842427.0.wav	quipiya xa san quemeh trecientos	ki pia xa san kemeh trecientos	tiene alomejor como trecientos	quipiya//nhi xa//nhi san//nhi quemeh//adapted-spanish-loan trecientos//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1843318.0-1845486.0.wav	quemeh trecientos setenta y cinco	kemeh trecientos setenta y cinco	como trecientos setenta y cinco	quemeh//adapted-spanish-loan trecientos//spa setenta//spa y//spa cinco//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1845800.0-1847834.0.wav	o trecientos ochenta habitantes	o trecientos ochenta habitantes	o trecientos ochenta habitantes	o//spa trecientos//spa ochenta//spa habitantes//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1848418.0-1851938.0.wav	quihtoa ay joven, ihcuac non tonal oc onimotaya	kijtuhua hay joven, ijkuak nun tunal ok o ni mutaya	dice, hay joven, en esos dias  tadavia me veia	quihtoa//nhi ay//intj joven,//spa ihcuac//nhi non//nhi tonal//nhi oc//nhi onimotaya//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1851947.0-1853368.0.wav	oc nitelpoch	ok ni telpoch	joven	oc//nhi nitelpoch//nhi	test	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1854870.0-1855836.0.wav	quihtoa ay joven	kijtuhua hay joven	dice, ay joven	quihtoa//nhi ay//intj joven//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1856400.0-1859032.0.wav	para non treinta y cinco habitantes	para nun trenta y cinco habitantes	para esos treinta y cinco habitantes	para//spa non//spa treinta//spa y//spa cinco//spa habitantes//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1859540.0-1861976.0.wav	tiquinpiya itich mocomunidad amo	ti kin pia itich mu comunidad amo	que tienes en tu comunidad no	tiquinpiya//nhi itich//nhi mocomunidad//mixed amo//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1862287.0-1864963.0.wav	amo uilis ahsis carretera Tetelancingo	amo huilis asis carretera tetelantsingo	no va a poder llegar la carretera a tetelantzingo	amo//nhi uilis//nhi ahsis//nhi carretera//spa Tetelancingo//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1865492.0-1867371.0.wav	axan lo que tlen ticmatis xicchiua	axan lo que tlen tik matis xik chihua	ahora sabes que vas hacer	axan//nhi lo//spa que//spa tlen//spa ticmatis//nhi xicchiua//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1868015.0-1871311.0.wav	xicchiua ocse solicitud, xicmandaro hacer	xik chihua okse solicitud, xik mandaro hacer	haz otra solicitud, mandala a hacer	xicchiua//nhi ocse//nhi solicitud,//spa xicmandaro//mixed hacer//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1871717.0-1873499.0.wav	canin mitzchiuiliah in solicitud	kanin mits chihuilian solicitud	a donde te hacen la solucitud	canin//nhi mitzchiuiliah//nhi in//nhi solicitud//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1873973.0-1875434.0.wav	uan nimitzmacas se idea	huan ni mits makas se idea	y te voy a dar una idea	uan//nhi nimitzmacas//nhi se//nhi idea//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1875783.0-1877808.0.wav	nimitzmacas se tlaixyehyecolistli	ni mits makas se tlaixyehyekulistli	te voy a dar una idea	nimitzmacas//nhi se//nhi tlaixyehyecolistli//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1878818.0-1880145.0.wav	nimitzixyehyecouilia	ni mits ixyehyekuhuilia	te lo	nimitzixyehyecouilia//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1880569.0-1881236.0.wav	para uilis	para huilis	ara que se pueda	para//spa uilis//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1882121.0-1883171.0.wav	para uilis ti...	para huilis ti	para que puedas	para//spa uilis//nhi ti...//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1883662.0-1887748.0.wav	ticpiyas carretera ich nin comunidad, ich non comunidad de Tetelancingo	tik pias carretera ich nin comunidad, ich nun comunidad de tetelantzingo	tener carretera en esta comunidad, en esa comunidad de tetelantzingo	ticpiyas//nhi carretera//spa ich//nhi nin//nhi comunidad,//spa ich//nhi non//nhi comunidad//spa de//spa Tetelancingo//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1888119.0-1889085.0.wav	canic ticniqui	kanik tik niki	por donde quieres	canic//nhi ticniqui//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1889450.0-1892257.0.wav	ma calaqui carretera, niquiluia pues neh nicniqui	ma kalaki carretera, ni kiljuia pues ne nik niki	que entre la carretera, le digo pues yo quiero	ma//nhi calaqui//nhi carretera,//spa niquiluia//nhi pues//spa neh//nhi nicniqui//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1892581.0-1894840.0.wav	calaquis in carretera Puente Seco	calakis carretera puenteseco	que entre la carretera en puente seco	calaquis//nhi in//nhi carretera//spa Puente//NE-Place Seco//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1895270.0-1896675.0.wav	para Xaltatempa	para xaltatempa	para xaltatempa	para//spa Xaltatempa//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1897097.0-1900315.0.wav	gracias a Dios pues de Xaltatempa mas terracería	gracias a dios pues de xaltatempa mas terraceria	gracias a dios pues de xaltatempa aunque sea terraceria	gracias//spa a//spa Dios//spa pues//spa de//spa Xaltatempa//NE-Place mas//spa terracería//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1900731.0-1903694.0.wav	mas terracería pero ya ahsi hasta Xaltatempa	mas terraceria pero ya asi hasta xaltatempa	aunque terraceria pero ya llega a xaltatempa	mas//spa terracería//spa pero//spa ya//spa ahsi//nhi hasta//spa Xaltatempa//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1904075.0-1905467.0.wav	cualquier carro ya ahsi	cualquier carro ya ahsi	cuanquier carro ya llega	cualquier//spa carro//spa ya//spa ahsi//nhi	test	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1906133.0-1910443.0.wav	pero de Xaltatempa a La Lagunilla para Omitlán para Tetelancingo	pero de xaltatempa a lalagunilla para omitlan para tetelantzingo	per do de xaltatempa para lalagunilla para omitlan para tetelantzingo	pero//spa de//spa Xaltatempa//NE-Place a//spa La//NE-Place Lagunilla//NE-Place para//spa Omitlán//NE-Place para//spa Tetelancingo//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1910796.0-1913062.0.wav	pues amo tlen, amo uili amo uili porque	pues amo tlen, amo huili amo huili porque	pues no hay nada, no se puede, no se puede porque	pues//spa amo//nhi tlen,//nhi amo//nhi uili//nhi amo//nhi uili//nhi porque//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1913605.0-1915037.0.wav	ayamo ticpiya solicitado	ayamo tik pia solicitado	todavia no lo tenemos solicitado	ayamo//nhi ticpiya//nhi solicitado//spa	test	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1915931.0-1921849.0.wav	uan quihtoa xiquita como in teh yotica... teh yoticualicac nin primer solicitud axan xiyoh	huan kijtuhua ixkita comon teh yu ti kualika nin primer solicitud axan xiyu	y dice, mira como tu ya trajiste esta primera solicitud ahora vete	uan//nhi quihtoa//nhi xiquita//nhi como//spa in//nhi teh//nhi yotica...//nhi teh//nhi yoticualicac//nhi nin//nhi primer//spa solicitud//spa axan//nhi xiyoh//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1922267.0-1923549.0.wav	nimitzmacas se idea	ni mits makas se idea	te voy a dar una idea	nimitzmacas//nhi se//nhi idea//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1924248.0-1926204.0.wav	para tiuilis ticpiyas mayor	para ti huilis tik pias mayor	para que puedas tener mayor	para//spa tiuilis//nhi ticpiyas//nhi mayor//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1926749.0-1927615.0.wav	refuerzo	refuerzo	refuerzo	refuerzo//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1928094.0-1931403.0.wav	para ticpiyas mayor este chicaualistli	para tik pias mayor este chikahualistli	para que tengas mayor este fuerza	para//spa ticpiyas//nhi mayor//spa este//spa chicaualistli//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1932892.0-1937043.0.wav	para ticpiyas carretera in Tetelancingo uan para delante campa ic ticnictoc	para tik pias carretera tetelantzingo huan para delante campa ik tik niktok	para que tengas la carretera en tetelantzingo en adelante para donde lo quieres	para//spa ticpiyas//nhi carretera//spa in//nhi Tetelancingo//NE-Place uan//nhi para//spa delante//spa campa//nhi ic//nhi ticnictoc//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1937451.0-1939019.0.wav	quita, xiualpeua	kita, xi hualpehua	mira, empieza	quita,//nhi xiualpeua//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1939348.0-1940169.0.wav	Puente Seco	puenteseco	puenteseco	Puente//NE-Place Seco//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1940776.0-1943879.0.wav	tlamo Puente seco canin catqui autoridad ne	tlamo puenteseco kanin katki autoridad nej	si no es puenteseco donde hay  autoridad este	tlamo//nhi Puente//NE-Place seco//NE-Place canin//nhi catqui//nhi autoridad//spa ne//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1944474.0-1948128.0.wav	quemeh competente ya se juez	kemeh competente ya se juez	como competente ya hay juez	quemeh//adapted-spanish-loan competente//spa ya//spa se//nhi juez//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1948895.0-1949586.0.wav	xiualpeua	xi hualpehua	empieza	xiualpeua//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1950060.0-1953283.0.wav	tons oual... niquiluia pues solamente Cuapantzingo	tons o ni kiljuia pues solamente cuapantzingo	entonces le digo que solamente cuapantzingo	tons//spa oual...//nhi niquiluia//nhi pues//spa solamente//spa Cuapantzingo//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1953701.0-1954840.0.wav	ompa catqui juez	umpa katki juez	ahi hay juez	ompa//nhi catqui//nhi juez//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1955532.0-1958851.0.wav	ompa xiquilui juez mamitztlasellaruili	umpa xi kiljui juez ma mits tla seyarjuili	ahi dile al juez que te selle	ompa//nhi xiquilui//nhi juez//spa mamitztlasellaruili//mixed	test	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1959287.0-1962722.0.wav	uan mamitz... este firmaruili mosolicitud	huan ma mits este firmarjuili mu solicitud	y que te firme tu solicitud	uan//nhi mamitz...//nhi este//spa firmaruili//mixed mosolicitud//mixed	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1963371.0-1967195.0.wav	nin nimitzsililis ic ome solicitud ic ome	nin ni mits sililis ik umi solicitud ik umi	con esta te voy a recibir la segunda solicitud	nin//nhi nimitzsililis//nhi ic//nhi ome//nhi solicitud//spa ic//nhi ome//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1967641.0-1970785.0.wav	porque nicancah moprimer solicitud amo valeroa	porque nikanka mu primer solicitud amo valeruhua	por tu primer solicitud no vale	porque//spa nicancah//nhi moprimer//mixed solicitud//spa amo//nhi valeroa//mixed	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1971496.0-1973573.0.wav	axan xiquita, ocsipa xipano	axan xi kita, oksipa xi panu	ahora mira, otra vez pasa	axan//nhi xiquita,//nhi ocsipa//nhi xipano//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1974014.0-1976005.0.wav	canin ocse comunidad xipano	kanin okse comunidad xi panu	pasa por otra comunidad	canin//nhi ocse//nhi comunidad//spa xipano//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1976457.0-1977756.0.wav	niquiluia pues	ni kiljuia pues	le digo pues	niquiluia//nhi pues//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1978189.0-1980565.0.wav	Acatlán ompa ayamo catqui juez	acatlan umpa ayamo katki juez	acatlan ahi todavia no hay juez	Acatlán//NE-Place ompa//nhi ayamo//nhi catqui//nhi juez//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1980881.0-1983116.0.wav	ompa catqui san se inspector	umpa katki san se inspector	ahi solo hay inspector	ompa//nhi catqui//nhi san//nhi se//nhi inspector//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1983577.0-1984683.0.wav	de necah colonia	de nekah colonia	de esa colonia	de//spa necah//nhi colonia//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1985268.0-1989577.0.wav	quihtoa bueno pues mamitztlafirmaruili non inspector mitztlafirmaruili	kijtuhua bueno pues ma mits tla firmarjuili nun inspector mits tlafirmarjuili	dice bueno pues que te firme ese inspector que te firme	quihtoa//nhi bueno//spa pues//spa mamitztlafirmaruili//mixed non//nhi inspector//spa mitztlafirmaruili//mixed	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1989885.0-1991074.0.wav	uan mamitztlasellaruili	huan mits tlasellarjuili	y que te selle	uan//nhi mamitztlasellaruili//mixed	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1991680.0-1993644.0.wav	uan ompa xiyoh ocse pueblo	huan umpa xiyu ok se pueblo	y luego ve a otro pueblo	uan//nhi ompa//nhi xiyoh//nhi ocse//nhi pueblo//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1994154.0-1997125.0.wav	niquiluia pues chicautoc pueblo de Xaltatempa	ni kiljuia pues chikauhtuk pueblo de xaltatempa	le digo, pues esta fuerte el pueblo de xaltatempa	niquiluia//nhi pues//spa chicautoc//nhi pueblo//spa de//spa Xaltatempa//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1997670.0-1999342.0.wav	quihtoa pues yehuatl non nicniqui	kijtuhua pues yejuatl nun nik niki	dice, pues ese es lo que quiero	quihtoa//nhi pues//spa yehuatl//nhi non//nhi nicniqui//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_1999765.0-2002142.0.wav	campa catqui presidente auxiliar	campa katki presidente auxiliar	donde hay precidente auxiliar	campa//nhi catqui//nhi presidente//spa auxiliar//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2002506.0-2004384.0.wav	yehuatl non mitzmacas fuerza	yejuatl nun mits makas fuerza	ese te va a dar fuerza	yehuatl//nhi non//nhi mitzmacas//nhi fuerza//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2004807.0-2009630.0.wav	uan yehuatl non seguiros para delante carretera tla ompa yahtoc Xaltatempa	huan yejuatl nun seguirus para delante carretera tla umpa yajtuk xaltatempa	y eso te va ayudar asegui para adelante con la carretera si va para xaltatempa	uan//nhi yehuatl//nhi non//nhi seguiros//mixed para//spa delante//spa carretera//spa tla//nhi ompa//nhi yahtoc//nhi Xaltatempa//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2010361.0-2012168.0.wav	seguiros para delante	seguirus para delante	va segui para adelante	seguiros//mixed para//spa delante//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2012688.0-2015177.0.wav	uan nepa Xaltatempa para nepa	huan nepa xaltatempa para nepa	y alla en xaltatempa para aya	uan//nhi nepa//nhi Xaltatempa//NE-Place para//spa nepa//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2015738.0-2017381.0.wav	tlen itocaya in ocse lugar	tlen i tukayan okse lugar	como se llama el otro lugar	tlen//nhi itocaya//nhi in//nhi ocse//nhi lugar//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2017986.0-2022309.0.wav	niquiluia necah gobernador niquiluia pues ocse lugar motocayotia	ni kiljuia neka gobernador ni kiljuia pues okse lugar mu tukayutia	le digo al gobernador, le digo pues el otro lugar se llama	niquiluia//nhi necah//nhi gobernador//spa niquiluia//nhi pues//spa ocse//nhi lugar//spa motocayotia//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2022835.0-2023761.0.wav	La Lagunilla	la lagunilla	la lagunilla	La//NE-Place Lagunilla//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2024324.0-2025099.0.wav	entonces	entonces	entonces	entonces//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2025542.0-2029949.0.wav	presidente auxiliar de Xaltatempa mamitztlasellaruili mitztlafirmaruili	presidente auxiliar de xaltatempa ma mits tla sellarjuili mits tla firmarjuili	que el presidente auxiliar de xaltatempa te selle y te firme	presidente//spa auxiliar//spa de//spa Xaltatempa//NE-Place mamitztlasellaruili//mixed mitztlafirmaruili//mixed	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2030445.0-2032153.0.wav	uan ompa xiyo para La Lagunilla	huan umpa xiyu para la lagunilla	y de ahi ve para lalagunilla	uan//nhi ompa//nhi xiyo//nhi para//spa La//NE-Place Lagunilla//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2032593.0-2034004.0.wav	uan La Lagunilla juez	huan la lagunilla juez	y en la lagunilla el juez	uan//nhi La//NE-Place Lagunilla//NE-Place juez//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2034323.0-2036873.0.wav	ma mitztlafirmaruili uan mitztlasellaruili	ma mits tla firmarjuili huan mits tla sellarjuili	que te firme y te selle	ma//nhi mitztlafirmaruili//mixed uan//nhi mitztlasellaruili//mixed	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2037135.0-2038447.0.wav	itich mosolicitud	itich mu solicitud	en tu solicitud	itich//nhi mosolicitud//mixed	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2039093.0-2040180.0.wav	uan ompa tipanos	huan umpa ti panus	y ahi vas a pasar	uan//nhi ompa//nhi tipanos//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2041025.0-2042687.0.wav	campa tiquihtoa tla Omitlán	campa ti kijtuhua tla omitlan	donde dices que omitlan	campa//nhi tiquihtoa//nhi tla//nhi Omitlán//NE-Place	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2043126.0-2045375.0.wav	ompa tlen, pueblo o barrio	umpa tlen, pueblo o barrio	ahi que es, pueblo o barrio	ompa//nhi tlen,//nhi pueblo//spa o//spa barrio//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2045750.0-2048426.0.wav	niquiluia amo ompa ya pueblo in ompa noyiuqui este	ni kiljuia amo umpa ya pueblo numpa nu yujki este	le digo, no ahi ya es pueblo, ahi tambien este	niquiluia//nhi amo//nhi ompa//nhi ya//spa pueblo//spa in//nhi ompa//nhi noyiuqui//nhi este//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2049438.0-2051665.0.wav	este, presidencia auxiliar	este, presidencia auxiliar	este, presidencia auxiliar	este,//spa presidencia//spa auxiliar//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2052375.0-2054206.0000000002.wav	entonces catqui presidente auxiliar	entons catki presidente auxiliar	entonces hay presidente auxiliar	entonces//spa catqui//nhi presidente//spa auxiliar//spa	test	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2054880.9999999998-2056011.0.wav	entonces niquiluia	entonces ni kiljuia	entonces le digo	entonces//spa niquiluia//nhi	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2056427.0000000002-2059784.9999999998.wav	tla yeh cuali ompa noyiuqui nechtlafirmaruilis juez	tla yej kuali umpa nuyujki nech tla firmarjuilis juez	si esta bien ahi tambien me va a firmar el juez	tla//spa yeh//nhi cuali//nhi ompa//nhi noyiuqui//nhi nechtlafirmaruilis//mixed juez//spa	train	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2060257.0-2061656.0.wav	uan iuan nenen	huan ihuan nenen	y con este	uan//nhi iuan//nhi nenen//nhi	test	RET846
speaker1_Tetel_Narr_RET846_2022-06-11_2062388.0-2063475.0.wav	uan iuan nenen	huan ihuan nenen	y con este	uan//nhi iuan//nhi nenen//nhi	train	RET846
